uid,url,movie_name,movie_Image,genre,release_date,grade,main_cast,director,critics_rating,cast,crew,producer,crew_roles,critics_review,story,audience_rating,genre2,release_year,main_cast2,director2,cast2,crew2,story_brief
600683eb-349c-11eb-8d73-780cb88b6f04,https://www.filmibeat.com/telugu/movies/babu-baga-busy.html,babu baga busy,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/babu-baga-busy-20170317115522-15856.jpg,"Comedy, Romance",5-May-17,A,"Srinivas Avasarala, Sreemukhi",naveen medaram,2,"Srinivas Avasarala, Sreemukhi, Tejaswi Madivada, Mishti Chakraborty, Supriya Aysola, Priyadarshi, Adarsh Balakrishna, Tanikella Bharani, Sudha, Annapurna","Naveen Medaram, Sunil Kashyap",Sunil Kashyap,Director Music Director,"['దర్శకుడు నవీన్ మేడారంకు ఎలాంటి పరిమితులు ఉన్నాయో తెలియదు కానీ.. ప్రేక్షకుడిని కట్టిపడేసే వ�..', 'When Tollywood audience is evolving by accepting different kinds of films these days, the makers of Babu Baaga Busy had a good chance of taking the adult comedy genre to the next level. But sadly, this film has neither interesting adult content or ..']","Babu Baga Busy movie is a romantic comedy entertainer written and directed by Naveen Medaram and produced by Abhishek Pictures while Sunil Kashyap scored music for this movieAvasarala Srinivas, Sreemukhi, Tejaswi Madivada, Mishti Chakraborty and Supriya Aysola playing the main lead roles along with Pelli Choopulu fame Priyadarshi and Aadarsh Balakrishna are seen in key roles.",3.75,comedy romance,2017,srinivasavasarala  sreemukhi,naveenmedaram,srinivasavasarala  sreemukhi  tejaswimadivada  mishtichakraborty  supriyaaysola  priyadarshi  adarshbalakrishna  tanikellabharani  sudha  annapurna,naveenmedaram  sunilkashyap,babu baga busi movi romant comedi entertain written direct naveen medaram produc abhishek pictur sunil kashyap score music movieavasarala sriniva sreemukhi tejaswi madivada mishti chakraborti supriya aysola play main lead role along pelli choopulu fame priyadarshi aadarsh balakrishna seen key role
62fddb8a-349c-11eb-8e77-780cb88b6f04,https://www.filmibeat.com/telugu/movies/jayadev.html,jayadev,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/jayadev-20170427104024-16012.jpg,"Action, Romance",30-Jun-17,U/A,"Ganta Ravi, Malvika Raaj",jayanth c paranji,2.5,"Ganta Ravi, Malvika Raaj, Vinodkumar, Posani Krishna Murali, Supreet, Vennela Kishore, Siva Reddy","Jayanth C Paranji, Anil Kumar Kishen, Mani Sharma",Anil Kumar Kishen,Director Producer Music Director,"[""Overall, Jayadev is an honest attempt by the team to produce a decent cop entertainer by infusing action, romance and sentiment. But what really makes the film work is Ganta Ravi's ability to shine throughout."", 'On the whole, Jayadev is a too heavy subject for a debutante like Ghanta Ravi. He should have chosen a simple film to make his entry in Tollywood. Even though he tries hard in his role, the disappointing narration and lack of any gripping moments t..']","Jayadev is a romantic action entertainer written by Harshavardhan and directed by Jayanth C Paranjee and produced by Ashok Kumar while Mani Sharma scored music for this movie. It is a remake version of Tamil movie Sethupathi.Ganta Ravi and Malvika Raaj are played the main lead roles along with Pradeep Rawant, Mukesh Rishi, Tanikella Bharani, Posani Krishna Murali, Aishwarya, Jhansi, Satyakrishna, Sameer are seen in supporting roles in this movie.StoryLike many other cop films, Jayadev is based on the professional and personal life of a police officer. How does this film differs from other similar flicks? It's the characterization of the lead actor and how he balances between being a family man and a ruthless cop.Generally, the life of an upright policeman will have its own set of dramas. One such interesting incident comes with a potential of putting Jayadev's career in jeopardy. How he overcomes this situation forms the crux of Sethupathi.",3,action romance,2017,gantaravi  malvikaraaj,jayanthcparanji,gantaravi  malvikaraaj  vinodkumar  posanikrishnamurali  supreet  vennelakishore  sivareddy,jayanthcparanji  anilkumarkishen  manisharma,jayadev romant action entertain written harshavardhan direct jayanth paranje produc ashok kumar mani sharma score music movi remak version tamil movi sethupathi ganta ravi malvika raaj play main lead role along pradeep rawant mukesh rishi tanikella bharani posani krishna murali aishwarya jhansi satyakrishna sameer seen support role movi storylik mani cop film jayadev base profession person life polic offic film differ similar flick character lead actor balanc famili man ruthless cop gener life upright policeman set drama one interest incid come potenti put jayadev career jeopardi overcom situat form crux sethupathi
6521c710-349c-11eb-a91e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/sampoornesh-babu-virus.html,virus,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/virus-20170522155355-16089.jpg,"Comedy, Romance",30-Jun-17,,"Sampoornesh Babu, Geetha Shah",sr krishna,che,"Sampoornesh Babu, Geetha Shah, Nidhisha, Vennela Kishore, Chammak Chandra, Viva Harsha, Sunil Kashyap","SR Krishna, Salim MD, Srinivas Mangala, Meenakshi",Salim MD,Director Producer Producer Music Director Music Director,[],"Virus movie is a romantic entertainer directed by SR Krishna and produced by Salim MD and Srinivas Mangala while Meenakshi, Bhujang and Sunil Kashyap scored music for this movieSampoornesh Babu, Geeta Shah and Nidhisha are played the main lead roles along with Vennela Kishore, Chammak Chandra, Viva Harsha are played the supporting roles in this movie.",4,comedy romance,2017,sampoorneshbabu  geethashah,srkrishna,sampoorneshbabu  geethashah  nidhisha  vennelakishore  chammakchandra  vivaharsha  sunilkashyap,srkrishna  salimmd  srinivasmangala  meenakshi,viru movi romant entertain direct krishna produc salim sriniva mangala meenakshi bhujang sunil kashyap score music moviesampoornesh babu geeta shah nidhisha play main lead role along vennela kishor chammak chandra viva harsha play support role movi
6749aacf-349c-11eb-a152-780cb88b6f04,https://www.filmibeat.com/telugu/movies/kayyum-bhai.html,kayyum bhai,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/kayyum-bhai-20170629151312-16210.jpg,"Action, Thriller",30-Jun-17,,"Katta Rambabu, Nandamuri Tarakaratna",bharath,che,"Katta Rambabu, Nandamuri Tarakaratna, Priya Harshita, Ragini, Prabhakar, Chalapathi Rao","Bharath, Katta Sharada Chowdary, Sekhar Chandra",Katta Sharada Chowdary,Director Producer Music Director,[],"Kayyum Bhai is a action thriller movie directed by Bharath and produced by Katta Sharada Chowdary under Sri Sai Ooha Creations banner while Shekar Chandra scored music for this movie.Katta Rambabu played the title role along with Priya Harshita, Ragini and Taraka Ratna are played the important roles in this movie",2.75,action thriller,2017,kattarambabu  nandamuritarakaratna,bharath,kattarambabu  nandamuritarakaratna  priyaharshita  ragini  prabhakar  chalapathirao,bharath  kattasharadachowdary  sekharchandra,kayyum bhai action thriller movi direct bharath produc katta sharada chowdari sri sai ooha creation banner shekar chandra score music movi katta rambabu play titl role along priya harshita ragini taraka ratna play import role movi
69508c99-349c-11eb-a57f-780cb88b6f04,https://www.filmibeat.com/telugu/movies/kadile-bommala-katha.html,kadile bommala katha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/kadile-bommala-katha-20170629165844-16211.jpg,"Horror, Romance",30-Jun-17,,"Sri Teja, Ananya Shetty",sashidhar boyapalli,che,"Sri Teja, Ananya Shetty, Nassar, Ravi Prakaash, Jeeva, Goutham Raj","Sashidhar Boyapalli, Ajay Merugu, Naresh Ravula",Ajay Merugu,Director Producer Music Director,[],"Kadile Bommala Katha movie is a romantic horror directed by Sashidhar Boyapalli and produced by Ajay Merugu while Naresh Ravula scored music for this movieBalu, Priya, Sri Tej and Ananya Shetty are played the main lead roles along with Nassar, Jeeva, Ravi Prakash and Gowtham Raju are seen in supporting roles in this movie.",2.75,horror romance,2017,sriteja  ananyashetty,sashidharboyapalli,sriteja  ananyashetty  nassar  raviprakaash  jeeva  gouthamraj,sashidharboyapalli  ajaymerugu  nareshravula,kadil bommala katha movi romant horror direct sashidhar boyap produc ajay merugu naresh ravula score music moviebalu priya sri tej ananya shetti play main lead role along nassar jeeva ravi prakash gowtham raju seen support role movi
6b2d9810-349c-11eb-b09e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/dj-duvvada-jagannadham.html,dj - duvvada jagannadham,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/dj---duvvada-jagannadham-20170220110857-15298.jpg,"Action, Romance",23-Jun-17,U/A,"Allu Arjun, Pooja Hegde",harish shankar,2.5,"Allu Arjun, Pooja Hegde, Vennela Kishore, Rao Ramesh, Tanikella Bharani, Jeeva, Shashank, Shatru, Prabhakar, Murali Sharma, Sree Mani","Harish Shankar, Dil Raju, Devi Sri Prasad, Jonnavithula Ramalingeswara Rao",Dil Raju,Director Producer Music Director Lyricst Lyricst,"['రివేంజ్ డ్రామా చిత్రాలు తెలుగు తెరమీద ఇప్పటికే ఎన్నో చిత్రాలు వచ్చాయి. కుంభకోణాలు, ప్రేమ, ఫై..', 'On the whole, DJ is an out and out Allu Arjun film to the core. The star hero is a major attraction and carries the film with his energetic performance. Pooja Hegde’s glamor, good comedy, and some mass elements will go supremely well with the mas..', ""DJ may not offer freshness that a section of audiences look for, but an entertaining first half and Allu Arjun's performance holds to make it a passable fare on the whole.""]","DJ - Duvvada Jagannadham movie is a romantic action entertainer written and directed by Harish Shankar and produced by Dil Raju under Sri Venkateswara Creations banner while Devi Sri Prasad scored music for this movieStylish star Allu Arjun playing the title roleDJ - Duvvada Jagannadham movie launched on August 29th, 2016 and regular shooting will start from September and releasing for summer 2017.",4,action romance,2017,alluarjun  poojahegde,harishshankar,alluarjun  poojahegde  vennelakishore  raoramesh  tanikellabharani  jeeva  shashank  shatru  prabhakar  muralisharma  sreemani,harishshankar  dilraju  devisriprasad  jonnavithularamalingeswararao,duvvada jagannadham movi romant action entertain written direct harish shankar produc dil raju sri venkateswara creation banner devi sri prasad score music moviestylish star allu arjun play titl roledj duvvada jagannadham movi launch august regular shoot start septemb releas summer
6d9cd122-349c-11eb-9aef-780cb88b6f04,https://www.filmibeat.com/telugu/movies/pelliki-mundu-prema-katha.html,pelliki mundu prema katha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/pelliki-mundu-prema-katha-20170414112757-15968.jpg,Romance,16-Jun-17,,"Chetan, Sunaina",madhu gopu,che,"Chetan, Sunaina","Madhu Gopu, Sudhakar Patnam, Nageswara Rao CHV, Yajamanya",Sudhakar Patnam,Director Producer Producer Music Director,[],"Pelliki Mundu Prema Katha is a romantic entertainer directed by Madhu Gopu and produced by jointly produced by Sudhakar Patnam and Nageswara Rao CHV under 9 Star Productions banner while Yajamanya scored music for this movieChetan, Sunaina and Ashwini are played the main lead roles along with Master Siva Krishna, Rasi, Sapthagiri, Shakalaka Shankar, Raccha Ravi and Jyothi are played the supporting roles in this movie.",3.25,romance,2017,chetan  sunaina,madhugopu,chetan  sunaina,madhugopu  sudhakarpatnam  nageswararaochv  yajamanya,pelliki mundu prema katha romant entertain direct madhu gopu produc jointli produc sudhakar patnam nageswara rao chv star product banner yajamanya score music moviechetan sunaina ashwini play main lead role along master siva krishna rasi sapthagiri shakalaka shankar raccha ravi jyothi play support role movi
6fb51871-349c-11eb-9df1-780cb88b6f04,https://www.filmibeat.com/telugu/movies/raja-meeru-keka.html,raja meeru keka,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/raja-meeru-keka-20170529110316-16109.jpg,"Comedy, Romance",16-Jun-17,,"Nandamuri Tarakaratna, Revanth",krishna kishore,che,"Nandamuri Tarakaratna, Revanth, Noel, Lasya","Krishna Kishore, Raaj Kumar M, Sri Charan",Raaj Kumar M,Director Producer Music Director,[],"Raja Meeru Keka is a romantic comedy entertainer film directed by Krishna Kisore T and produced by Raaj Kumar M under R K Studio's banner while Sricharan scored music for this movieRevanth, Lasya and Noel Sean are played the main lead roles along with Taraka Ratna seen in a important role in this movie.",3.25,comedy romance,2017,nandamuritarakaratna  revanth,krishnakishore,nandamuritarakaratna  revanth  noel  lasya,krishnakishore  raajkumarm  sricharan,raja meeru keka romant comedi entertain film direct krishna kisor produc raaj kumar studio banner sricharan score music movierevanth lasya noel sean play main lead role along taraka ratna seen import role movi
71d7c874-349c-11eb-858c-780cb88b6f04,https://www.filmibeat.com/telugu/movies/kaadhali.html,kaadhali,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/kaadhali-20170529121652-16113.jpg,Romance,16-Jun-17,U,"Harish Kalyan, Sai Ronak",pattabhi r chilukuri,che,"Harish Kalyan, Sai Ronak, Pooja K Doshi","Pattabhi R Chilukuri, Prasannan, Praveen, Shyam",Prasannan,Director/Producer Music Director Music Director Music Director,[],"Kaadhali is a triangular love story film written, directed and produced by Pattabhi R. Chilukuri while Prasan Praveen Shyam scored music for this movieHarish Kalyan, Pooja K. Doshi and Sai Ronak are played the main lead roles in this movie.",4,romance,2017,harishkalyan  saironak,pattabhirchilukuri,harishkalyan  saironak  poojakdoshi,pattabhirchilukuri  prasannan  praveen  shyam,kaadhali triangular love stori film written direct produc pattabhi chilukuri prasan praveen shyam score music movieharish kalyan pooja doshi sai ronak play main lead role movi
74b21f0f-349c-11eb-8526-780cb88b6f04,https://www.filmibeat.com/telugu/movies/marakathamani.html,marakathamani,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/marakathamani-20170529141019-16115.jpg,"Action, Thriller",16-Jun-17,,"Aadhi, Nikki Galrani",ark saravan,2,"Aadhi, Nikki Galrani, Kota Srinivasa Rao, Anand Raj, Brahmanandam, Ramdoss","ARK Saravan, Dhibu Ninan Thomas",Dhibu Ninan Thomas,Director Music Director,[],"MarakathaMani is a dubbed version of Tamil movie Maragatha Naananya and it is a Fantasy Adventure, Comedy movie directed by ARK Saravanan while Dhibu Ninan Thomas scored music for this movieAadhi and Nikki Galrani are playing the lead roles along with Anand Raj, Kota Srinivasa Rao, Ramdoss, Brahmanandam are seen in supporting roles in this movie.",3.75,action thriller,2017,aadhi  nikkigalrani,arksaravan,aadhi  nikkigalrani  kotasrinivasarao  anandraj  brahmanandam  ramdoss,arksaravan  dhibuninanthomas,marakathamani dub version tamil movi maragatha naananya fantasi adventur comedi movi direct ark saravanan dhibu ninan thoma score music movieaadhi nikki galrani play lead role along anand raj kota srinivasa rao ramdoss brahmanandam seen support role movi
